2019-05-18 14:55:38,658 - matrix_completion_ill_condition.py[line:142] - INFO: measurement rate 0.39, epoch 0, layer number 30, loss= tensor(0.8176, device='cuda:0')
2019-05-21 16:28:11,880 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 4, layer number 30, loss= tensor(0.4366, device='cuda:0')
2019-05-21 16:36:53,739 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 5, layer number 30, loss= tensor(0.4039, device='cuda:0')
2019-05-21 16:46:05,137 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 6, layer number 30, loss= tensor(0.4039, device='cuda:0')
2019-05-21 16:55:00,405 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 7, layer number 30, loss= tensor(0.3839, device='cuda:0')
2019-05-21 17:03:34,169 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 8, layer number 30, loss= tensor(0.3629, device='cuda:0')
2019-05-21 17:12:10,824 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 9, layer number 30, loss= tensor(0.4336, device='cuda:0')
2019-05-21 17:20:51,844 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 10, layer number 30, loss= tensor(0.3648, device='cuda:0')
2019-05-21 17:29:24,326 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 11, layer number 30, loss= tensor(0.3811, device='cuda:0')
2019-05-21 17:38:07,820 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 12, layer number 30, loss= tensor(0.3822, device='cuda:0')
2019-05-21 17:47:23,764 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 13, layer number 30, loss= tensor(0.3743, device='cuda:0')
2019-05-21 17:56:13,252 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 14, layer number 30, loss= tensor(0.3517, device='cuda:0')
2019-05-21 18:05:04,158 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 15, layer number 30, loss= tensor(0.3497, device='cuda:0')
2019-05-21 18:13:56,629 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 16, layer number 30, loss= tensor(0.3514, device='cuda:0')
2019-05-21 18:22:46,744 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 17, layer number 30, loss= tensor(0.3642, device='cuda:0')
2019-05-21 18:31:33,905 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 18, layer number 30, loss= tensor(0.3548, device='cuda:0')
2019-05-21 18:40:32,101 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 19, layer number 30, loss= tensor(0.3353, device='cuda:0')
2019-05-21 18:49:25,517 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 20, layer number 30, loss= tensor(0.3348, device='cuda:0')
2019-05-21 18:58:17,250 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 21, layer number 30, loss= tensor(0.3255, device='cuda:0')
2019-05-21 19:07:11,303 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 22, layer number 30, loss= tensor(0.3162, device='cuda:0')
2019-05-21 19:16:09,296 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 23, layer number 30, loss= tensor(0.3044, device='cuda:0')
2019-05-21 19:25:02,522 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 24, layer number 30, loss= tensor(0.2997, device='cuda:0')
2019-05-21 19:34:16,679 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 25, layer number 30, loss= tensor(0.2827, device='cuda:0')
2019-05-21 19:43:52,274 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 26, layer number 30, loss= tensor(0.2655, device='cuda:0')
2019-05-21 19:53:20,375 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 27, layer number 30, loss= tensor(0.2687, device='cuda:0')
2019-05-21 20:02:20,930 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 28, layer number 30, loss= tensor(0.2576, device='cuda:0')
2019-05-21 20:11:21,942 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 29, layer number 30, loss= tensor(0.2395, device='cuda:0')
2019-05-21 20:20:25,630 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 30, layer number 30, loss= tensor(0.2523, device='cuda:0')
2019-05-21 20:29:37,905 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 31, layer number 30, loss= tensor(0.2476, device='cuda:0')
2019-05-21 20:38:46,818 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 32, layer number 30, loss= tensor(0.2322, device='cuda:0')
2019-05-21 20:47:53,347 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 33, layer number 30, loss= tensor(0.2359, device='cuda:0')
2019-05-21 20:56:46,352 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 34, layer number 30, loss= tensor(0.2230, device='cuda:0')
2019-05-21 21:05:46,712 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 35, layer number 30, loss= tensor(0.2125, device='cuda:0')
2019-05-21 21:15:05,424 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 36, layer number 30, loss= tensor(0.2138, device='cuda:0')
2019-05-21 21:24:19,144 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 37, layer number 30, loss= tensor(0.2073, device='cuda:0')
2019-05-21 21:30:06,044 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 38, layer number 30, loss= tensor(0.2027, device='cuda:0')
2019-05-21 21:31:14,791 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 39, layer number 30, loss= tensor(0.2097, device='cuda:0')
2019-05-21 21:32:21,026 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 40, layer number 30, loss= tensor(0.1975, device='cuda:0')
2019-05-21 21:33:27,887 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 41, layer number 30, loss= tensor(0.2016, device='cuda:0')
2019-05-21 21:34:33,896 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 42, layer number 30, loss= tensor(0.1962, device='cuda:0')
2019-05-21 21:35:37,285 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 43, layer number 30, loss= tensor(0.2022, device='cuda:0')
2019-05-21 21:36:38,462 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 44, layer number 30, loss= tensor(0.2032, device='cuda:0')
2019-05-21 21:37:39,921 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 45, layer number 30, loss= tensor(0.1879, device='cuda:0')
2019-05-21 21:38:41,124 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 46, layer number 30, loss= tensor(0.1910, device='cuda:0')
2019-05-21 21:39:42,783 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 47, layer number 30, loss= tensor(0.1807, device='cuda:0')
2019-05-21 21:40:42,974 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 48, layer number 30, loss= tensor(0.1933, device='cuda:0')
2019-05-21 21:41:44,564 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 49, layer number 30, loss= tensor(0.1842, device='cuda:0')
2019-05-21 21:42:45,063 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 50, layer number 30, loss= tensor(0.1828, device='cuda:0')
2019-05-21 21:43:46,358 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 51, layer number 30, loss= tensor(0.1842, device='cuda:0')
2019-05-21 21:44:48,623 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 52, layer number 30, loss= tensor(0.1693, device='cuda:0')
2019-05-21 21:45:48,494 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 53, layer number 30, loss= tensor(0.1548, device='cuda:0')
2019-05-21 21:46:49,867 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 54, layer number 30, loss= tensor(0.1541, device='cuda:0')
2019-05-21 21:47:51,739 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 55, layer number 30, loss= tensor(0.2629, device='cuda:0')
2019-05-21 21:48:53,570 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 56, layer number 30, loss= tensor(0.2062, device='cuda:0')
2019-05-21 21:49:54,681 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 57, layer number 30, loss= tensor(0.1599, device='cuda:0')
2019-05-21 21:50:56,256 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 58, layer number 30, loss= tensor(0.2274, device='cuda:0')
2019-05-21 21:51:59,046 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 59, layer number 30, loss= tensor(0.1886, device='cuda:0')
2019-05-21 21:52:58,398 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 60, layer number 30, loss= tensor(0.2025, device='cuda:0')
2019-05-21 21:53:57,745 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 61, layer number 30, loss= tensor(0.2259, device='cuda:0')
2019-05-21 21:54:59,269 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 62, layer number 30, loss= tensor(0.1825, device='cuda:0')
2019-05-21 21:56:01,649 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 63, layer number 30, loss= tensor(0.2449, device='cuda:0')
2019-05-21 21:57:03,685 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 64, layer number 30, loss= tensor(0.1604, device='cuda:0')
2019-05-21 21:58:04,629 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 65, layer number 30, loss= tensor(0.1819, device='cuda:0')
2019-05-21 21:59:05,882 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 66, layer number 30, loss= tensor(0.2098, device='cuda:0')
2019-05-21 22:00:06,641 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 67, layer number 30, loss= tensor(0.2068, device='cuda:0')
2019-05-21 22:01:08,504 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 68, layer number 30, loss= tensor(0.1678, device='cuda:0')
2019-05-21 22:02:09,695 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 69, layer number 30, loss= tensor(0.1677, device='cuda:0')
2019-05-21 22:03:10,643 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 70, layer number 30, loss= tensor(0.1844, device='cuda:0')
2019-05-21 22:04:11,787 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 71, layer number 30, loss= tensor(0.1594, device='cuda:0')
2019-05-21 22:05:13,219 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 72, layer number 30, loss= tensor(0.1455, device='cuda:0')
2019-05-21 22:06:14,279 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 73, layer number 30, loss= tensor(0.1667, device='cuda:0')
2019-05-21 22:07:15,395 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 74, layer number 30, loss= tensor(0.1664, device='cuda:0')
2019-05-21 22:08:16,584 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 75, layer number 30, loss= tensor(0.1502, device='cuda:0')
2019-05-21 22:09:17,839 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 76, layer number 30, loss= tensor(0.1452, device='cuda:0')
2019-05-21 22:10:18,674 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 77, layer number 30, loss= tensor(0.1484, device='cuda:0')
2019-05-21 22:11:20,054 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 78, layer number 30, loss= tensor(0.1471, device='cuda:0')
2019-05-21 22:12:20,369 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 79, layer number 30, loss= tensor(0.1392, device='cuda:0')
2019-05-21 22:13:21,778 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 80, layer number 30, loss= tensor(0.1472, device='cuda:0')
2019-05-21 22:14:22,758 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 81, layer number 30, loss= tensor(0.1496, device='cuda:0')
2019-05-21 22:15:24,016 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 82, layer number 30, loss= tensor(0.1499, device='cuda:0')
2019-05-21 22:16:24,843 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 83, layer number 30, loss= tensor(0.1373, device='cuda:0')
2019-05-21 22:17:25,583 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 84, layer number 30, loss= tensor(0.1372, device='cuda:0')
2019-05-21 22:18:26,439 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 85, layer number 30, loss= tensor(0.1420, device='cuda:0')
2019-05-21 22:19:28,302 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 86, layer number 30, loss= tensor(0.1385, device='cuda:0')
2019-05-21 22:20:29,625 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 87, layer number 30, loss= tensor(0.1276, device='cuda:0')
2019-05-21 22:21:31,765 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 88, layer number 30, loss= tensor(0.1315, device='cuda:0')
2019-05-21 22:22:32,992 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 89, layer number 30, loss= tensor(0.1352, device='cuda:0')
2019-05-21 22:23:34,284 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 90, layer number 30, loss= tensor(0.1297, device='cuda:0')
2019-05-21 22:24:35,521 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 91, layer number 30, loss= tensor(0.1372, device='cuda:0')
2019-05-21 22:25:36,581 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 92, layer number 30, loss= tensor(0.1389, device='cuda:0')
2019-05-21 22:26:37,512 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 93, layer number 30, loss= tensor(0.1327, device='cuda:0')
2019-05-21 22:27:38,882 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 94, layer number 30, loss= tensor(0.1243, device='cuda:0')
2019-05-21 22:28:39,845 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 95, layer number 30, loss= tensor(0.1262, device='cuda:0')
2019-05-21 22:29:41,030 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 96, layer number 30, loss= tensor(0.1281, device='cuda:0')
2019-05-21 22:30:42,805 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 97, layer number 30, loss= tensor(0.1165, device='cuda:0')
2019-05-21 22:31:43,822 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 98, layer number 30, loss= tensor(0.1192, device='cuda:0')
2019-05-21 22:32:45,546 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 99, layer number 30, loss= tensor(0.1248, device='cuda:0')
2019-05-21 22:33:47,439 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 100, layer number 30, loss= tensor(0.1250, device='cuda:0')
2019-05-21 22:34:48,826 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 101, layer number 30, loss= tensor(0.1211, device='cuda:0')
2019-05-21 22:35:49,793 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 102, layer number 30, loss= tensor(0.1191, device='cuda:0')
2019-05-21 22:36:51,380 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 103, layer number 30, loss= tensor(0.1233, device='cuda:0')
2019-05-21 22:37:54,095 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 104, layer number 30, loss= tensor(0.1241, device='cuda:0')
2019-05-21 22:38:56,661 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 105, layer number 30, loss= tensor(0.1249, device='cuda:0')
2019-05-21 22:39:57,973 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 106, layer number 30, loss= tensor(0.1238, device='cuda:0')
2019-05-21 22:40:59,622 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 107, layer number 30, loss= tensor(0.1213, device='cuda:0')
2019-05-21 22:42:02,204 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 108, layer number 30, loss= tensor(0.1167, device='cuda:0')
2019-05-21 22:43:03,339 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 109, layer number 30, loss= tensor(0.1108, device='cuda:0')
2019-05-21 22:44:04,779 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 110, layer number 30, loss= tensor(0.1191, device='cuda:0')
2019-05-21 22:45:05,821 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 111, layer number 30, loss= tensor(0.1270, device='cuda:0')
2019-05-21 22:46:07,610 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 112, layer number 30, loss= tensor(0.1258, device='cuda:0')
2019-05-21 22:47:09,687 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 113, layer number 30, loss= tensor(0.1354, device='cuda:0')
2019-05-21 22:48:11,524 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 114, layer number 30, loss= tensor(0.1243, device='cuda:0')
2019-05-21 22:49:13,808 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 115, layer number 30, loss= tensor(0.1283, device='cuda:0')
2019-05-21 22:50:15,213 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 116, layer number 30, loss= tensor(0.1205, device='cuda:0')
2019-05-21 22:51:16,770 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 117, layer number 30, loss= tensor(0.1278, device='cuda:0')
2019-05-21 22:52:18,539 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 118, layer number 30, loss= tensor(0.1228, device='cuda:0')
2019-05-21 22:53:20,508 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 119, layer number 30, loss= tensor(0.1132, device='cuda:0')
2019-05-21 22:54:21,669 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 120, layer number 30, loss= tensor(0.1425, device='cuda:0')
2019-05-21 22:55:23,784 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 121, layer number 30, loss= tensor(0.1152, device='cuda:0')
2019-05-21 22:56:25,511 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 122, layer number 30, loss= tensor(0.1297, device='cuda:0')
2019-05-21 22:57:27,675 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 123, layer number 30, loss= tensor(0.1311, device='cuda:0')
2019-05-21 22:58:29,143 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 124, layer number 30, loss= tensor(0.1308, device='cuda:0')
2019-05-21 22:59:30,315 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 125, layer number 30, loss= tensor(0.1327, device='cuda:0')
2019-05-21 23:00:32,033 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 126, layer number 30, loss= tensor(0.1279, device='cuda:0')
2019-05-21 23:01:33,303 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 127, layer number 30, loss= tensor(0.1298, device='cuda:0')
2019-05-21 23:02:35,246 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 128, layer number 30, loss= tensor(0.1274, device='cuda:0')
2019-05-21 23:03:37,032 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 129, layer number 30, loss= tensor(0.1261, device='cuda:0')
2019-05-21 23:04:38,781 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 130, layer number 30, loss= tensor(0.1273, device='cuda:0')
2019-05-21 23:05:40,256 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 131, layer number 30, loss= tensor(0.1242, device='cuda:0')
2019-05-21 23:06:42,434 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 132, layer number 30, loss= tensor(0.1226, device='cuda:0')
2019-05-21 23:07:43,788 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 133, layer number 30, loss= tensor(0.1298, device='cuda:0')
2019-05-21 23:08:45,221 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 134, layer number 30, loss= tensor(0.1204, device='cuda:0')
2019-05-21 23:09:47,833 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 135, layer number 30, loss= tensor(0.1216, device='cuda:0')
2019-05-21 23:10:49,395 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 136, layer number 30, loss= tensor(0.1189, device='cuda:0')
2019-05-21 23:11:50,271 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 137, layer number 30, loss= tensor(0.1171, device='cuda:0')
2019-05-21 23:12:51,556 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 138, layer number 30, loss= tensor(0.1307, device='cuda:0')
2019-05-21 23:13:52,914 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 139, layer number 30, loss= tensor(0.1129, device='cuda:0')
2019-05-21 23:14:54,934 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 140, layer number 30, loss= tensor(0.1213, device='cuda:0')
2019-05-21 23:15:56,527 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 141, layer number 30, loss= tensor(0.1215, device='cuda:0')
2019-05-21 23:16:58,617 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 142, layer number 30, loss= tensor(0.1212, device='cuda:0')
2019-05-21 23:18:00,462 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 143, layer number 30, loss= tensor(0.1211, device='cuda:0')
2019-05-21 23:19:02,578 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 144, layer number 30, loss= tensor(0.1200, device='cuda:0')
2019-05-21 23:20:04,485 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 145, layer number 30, loss= tensor(0.1200, device='cuda:0')
2019-05-21 23:21:05,799 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 146, layer number 30, loss= tensor(0.1168, device='cuda:0')
2019-05-21 23:22:07,971 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 147, layer number 30, loss= tensor(0.1155, device='cuda:0')
2019-05-21 23:23:09,543 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 148, layer number 30, loss= tensor(0.1132, device='cuda:0')
2019-05-21 23:24:11,185 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 149, layer number 30, loss= tensor(0.1158, device='cuda:0')
2019-05-21 23:25:12,265 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 150, layer number 30, loss= tensor(0.1113, device='cuda:0')
2019-05-21 23:26:13,508 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 151, layer number 30, loss= tensor(0.1094, device='cuda:0')
2019-05-21 23:27:14,605 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 152, layer number 30, loss= tensor(0.1176, device='cuda:0')
2019-05-21 23:28:16,483 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 153, layer number 30, loss= tensor(0.1276, device='cuda:0')
2019-05-21 23:29:18,143 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 154, layer number 30, loss= tensor(0.1208, device='cuda:0')
2019-05-21 23:30:20,003 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 155, layer number 30, loss= tensor(0.1208, device='cuda:0')
2019-05-21 23:31:21,324 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 156, layer number 30, loss= tensor(0.1238, device='cuda:0')
2019-05-21 23:32:22,055 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 157, layer number 30, loss= tensor(0.1255, device='cuda:0')
2019-05-21 23:33:22,970 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 158, layer number 30, loss= tensor(0.1248, device='cuda:0')
2019-05-21 23:34:23,722 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 159, layer number 30, loss= tensor(0.1323, device='cuda:0')
2019-05-21 23:35:25,489 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 160, layer number 30, loss= tensor(0.1451, device='cuda:0')
2019-05-21 23:36:26,574 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 161, layer number 30, loss= tensor(0.1352, device='cuda:0')
2019-05-21 23:37:28,276 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 162, layer number 30, loss= tensor(0.1277, device='cuda:0')
2019-05-21 23:38:29,649 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 163, layer number 30, loss= tensor(0.1572, device='cuda:0')
2019-05-21 23:39:30,584 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 164, layer number 30, loss= tensor(0.1257, device='cuda:0')
2019-05-21 23:40:32,420 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 165, layer number 30, loss= tensor(0.1347, device='cuda:0')
2019-05-21 23:41:32,859 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 166, layer number 30, loss= tensor(0.1208, device='cuda:0')
2019-05-21 23:42:34,147 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 167, layer number 30, loss= tensor(0.1142, device='cuda:0')
2019-05-21 23:43:34,414 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 168, layer number 30, loss= tensor(0.1095, device='cuda:0')
2019-05-21 23:44:35,287 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 169, layer number 30, loss= tensor(0.1063, device='cuda:0')
2019-05-21 23:45:35,732 - matrix_completion_ill_condition.py[line:141] - INFO: measurement rate 0.39, epoch 170, layer number 30, loss= tensor(0.1049, device='cuda:0')
